IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150460904,WARRANTS,WARRANT ARREST,Wednesday,05/27/2015,03:28,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453512911126,37.7686969786551,"(37.7686969786551, -122.453512911126)",15046090463010
150460904,OTHER OFFENSES,VIOLATION OF PARK CODE,Wednesday,05/27/2015,03:28,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453512911126,37.7686969786551,"(37.7686969786551, -122.453512911126)",15046090430210
150460904,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,05/27/2015,03:28,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453512911126,37.7686969786551,"(37.7686969786551, -122.453512911126)",15046090416650
150460932,ASSAULT,BATTERY,Wednesday,05/27/2015,03:26,TARAVAL,NONE,HOLLOWAY AV / ARCH ST,-122.467184016735,37.7216613862312,"(37.7216613862312, -122.467184016735)",15046093204134
150460926,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, UNLAWFUL ENTRY",Wednesday,05/27/2015,03:25,NORTHERN,"ARREST, BOOKED",VANNESS AV / WASHINGTON ST,-122.422874083058,37.7930494293957,"(37.7930494293957, -122.422874083058)",15046092605173
150460926,OTHER OFFENSES,CONSPIRACY,Wednesday,05/27/2015,03:25,NORTHERN,"ARREST, BOOKED",VANNESS AV / WASHINGTON ST,-122.422874083058,37.7930494293957,"(37.7930494293957, -122.422874083058)",15046092626080
150460926,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Wednesday,05/27/2015,03:25,NORTHERN,"ARREST, BOOKED",VANNESS AV / WASHINGTON ST,-122.422874083058,37.7930494293957,"(37.7930494293957, -122.422874083058)",15046092627130
150460948,NON-CRIMINAL,AIDED CASE,Wednesday,05/27/2015,03:00,CENTRAL,NONE,700 Block of PINE ST,-122.40768078831,37.7911972507673,"(37.7911972507673, -122.40768078831)",15046094851040
150460857,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,05/27/2015,02:55,INGLESIDE,NONE,CORTLAND AV / BOCANA ST,-122.418584530851,37.7392989090618,"(37.7392989090618, -122.418584530851)",15046085765016
150460841,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,05/27/2015,02:52,TENDERLOIN,NONE,0 Block of GOLDEN GATE AV,-122.411268613368,37.7822500873167,"(37.7822500873167, -122.411268613368)",15046084164070
150460841,NON-CRIMINAL,AIDED CASE,Wednesday,05/27/2015,02:52,TENDERLOIN,NONE,0 Block of GOLDEN GATE AV,-122.411268613368,37.7822500873167,"(37.7822500873167, -122.411268613368)",15046084151040
150460863,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,05/27/2015,02:22,CENTRAL,NONE,700 Block of GREENWICH ST,-122.412073111777,37.8019344945674,"(37.8019344945674, -122.412073111777)",15046086305071
150460835,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Wednesday,05/27/2015,02:15,NORTHERN,NONE,GEARY BL / WEBSTER ST,-122.431206932079,37.7845681170336,"(37.7845681170336, -122.431206932079)",15046083506240
156128671,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,05/27/2015,02:00,NORTHERN,NONE,FELL ST / FRANKLIN ST,-122.421149407714,37.7761593097669,"(37.7761593097669, -122.421149407714)",15612867106374
150460813,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,05/27/2015,01:55,TENDERLOIN,NONE,0 Block of TURK ST,-122.409853729941,37.7833862379382,"(37.7833862379382, -122.409853729941)",15046081304013
150460794,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,05/27/2015,01:54,BAYVIEW,"ARREST, BOOKED",TENNESSEE ST / MARIPOSA ST,-122.38985586088,37.7642601247443,"(37.7642601247443, -122.38985586088)",15046079465016
150460772,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,05/27/2015,01:25,TARAVAL,NONE,HOLLOWAY AV / ORIZABA AV,-122.462682222272,37.7216925260671,"(37.7216925260671, -122.462682222272)",15046077264070
150460772,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,05/27/2015,01:25,TARAVAL,NONE,HOLLOWAY AV / ORIZABA AV,-122.462682222272,37.7216925260671,"(37.7216925260671, -122.462682222272)",15046077264085
150460829,LIQUOR LAWS,UNLAWFUL TRANSPORTATION OF ALCOHOL,Wednesday,05/27/2015,01:24,BAYVIEW,"ARREST, BOOKED",600 Block of GILMAN AV,-122.383440897994,37.7156328950599,"(37.7156328950599, -122.383440897994)",15046082917130
150460829,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,05/27/2015,01:24,BAYVIEW,"ARREST, BOOKED",600 Block of GILMAN AV,-122.383440897994,37.7156328950599,"(37.7156328950599, -122.383440897994)",15046082916710
150460807,WARRANTS,WARRANT ARREST,Wednesday,05/27/2015,01:08,TARAVAL,"ARREST, BOOKED",200 Block of THRIFT ST,-122.461431734706,37.7173776032909,"(37.7173776032909, -122.461431734706)",15046080763010
156126841,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,05/27/2015,01:00,BAYVIEW,NONE,1200 Block of DEHARO ST,-122.40049398931,37.7539736734278,"(37.7539736734278, -122.40049398931)",15612684106244
150460766,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Wednesday,05/27/2015,01:00,PARK,NONE,100 Block of CORBETT AV,-122.440648159209,37.7618455002584,"(37.7618455002584, -122.440648159209)",15046076615151
150460788,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Wednesday,05/27/2015,00:45,SOUTHERN,NONE,0 Block of ZOE ST,-122.395602021742,37.7794564765503,"(37.7794564765503, -122.395602021742)",15046078805151
150460885,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,05/27/2015,00:35,INGLESIDE,NONE,4500 Block of MISSION ST,-122.434263310171,37.7254969149557,"(37.7254969149557, -122.434263310171)",15046088506242
150464263,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,05/27/2015,00:30,INGLESIDE,NONE,200 Block of OTTAWA AV,-122.44770562687,37.7167188000613,"(37.7167188000613, -122.44770562687)",15046426305043
150463237,ASSAULT,SHOOTING INTO INHABITED DWELLING OR OCCUPIED VEHICLE,Wednesday,05/27/2015,00:30,INGLESIDE,NONE,1300 Block of SUNNYDALE AV,-122.414017542167,37.7112967864555,"(37.7112967864555, -122.414017542167)",15046323704081
150460697,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,05/27/2015,00:14,INGLESIDE,"ARREST, BOOKED",MISSION ST / VALENCIA ST,-122.420021755228,37.7453901680777,"(37.7453901680777, -122.420021755228)",15046069765015
150460700,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,05/27/2015,00:05,TARAVAL,"ARREST, BOOKED",SAN JOSE AV / SAGAMORE ST,-122.455815337879,37.7112226803573,"(37.7112226803573, -122.455815337879)",15046070065010
150461736,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,05/27/2015,00:01,CENTRAL,NONE,2800 Block of JONES ST,-122.41728666358,37.8075604240144,"(37.8075604240144, -122.41728666358)",15046173606244
150463005,ASSAULT,BATTERY,Wednesday,05/27/2015,00:01,CENTRAL,"ARREST, BOOKED",600 Block of KEARNY ST,-122.404685158341,37.7942457593856,"(37.7942457593856, -122.404685158341)",15046300504134
150463005,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,05/27/2015,00:01,CENTRAL,"ARREST, BOOKED",600 Block of KEARNY ST,-122.404685158341,37.7942457593856,"(37.7942457593856, -122.404685158341)",15046300564020
156127770,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,05/27/2015,00:01,NORTHERN,NONE,GREEN ST / PIERCE ST,-122.438593884737,37.7957394759334,"(37.7957394759334, -122.438593884737)",15612777028160
150460738,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Wednesday,05/27/2015,00:01,TARAVAL,NONE,30TH AV / NORIEGA ST,-122.488261911388,37.7537190758003,"(37.7537190758003, -122.488261911388)",15046073830190
156131884,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,05/27/2015,00:01,INGLESIDE,NONE,200 Block of FOWLER AV,-122.452176984005,37.7435837743561,"(37.7435837743561, -122.452176984005)",15613188406244
150468340,NON-CRIMINAL,LOST PROPERTY,Wednesday,05/27/2015,00:01,SOUTHERN,NONE,MARKET ST / STOCKTON ST,-122.405832474482,37.7857446545609,"(37.7857446545609, -122.405832474482)",15046834071000
150460738,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,05/27/2015,00:01,TARAVAL,NONE,30TH AV / NORIEGA ST,-122.488261911388,37.7537190758003,"(37.7537190758003, -122.488261911388)",15046073864085
150463196,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,05/26/2015,23:30,TARAVAL,NONE,1900 Block of 14TH AV,-122.470474903957,37.7516146641074,"(37.7516146641074, -122.470474903957)",15046319607020
150463196,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,05/26/2015,23:30,TARAVAL,NONE,1900 Block of 14TH AV,-122.470474903957,37.7516146641074,"(37.7516146641074, -122.470474903957)",15046319607021
150460578,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,05/26/2015,23:30,MISSION,"ARREST, BOOKED",MISSION ST / 16TH ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15046057865016
150464279,NON-CRIMINAL,LOST PROPERTY,Tuesday,05/26/2015,23:30,TENDERLOIN,NONE,LARKIN ST / ELLIS ST,-122.417710344726,37.7842362877887,"(37.7842362877887, -122.417710344726)",15046427971000
150460647,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,05/26/2015,23:25,SOUTHERN,NONE,1300 Block of STEVENSON ST,-122.421594519119,37.7707674171464,"(37.7707674171464, -122.421594519119)",15046064764085
150461156,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,05/26/2015,23:20,MISSION,"ARREST, BOOKED",23RD ST / BRYANT ST,-122.409256144133,37.7543991876816,"(37.7543991876816, -122.409256144133)",15046115607021
150460562,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Tuesday,05/26/2015,23:18,INGLESIDE,"ARREST, BOOKED",MISSION ST / RUSSIA AV,-122.437150548382,37.7215739965112,"(37.7215739965112, -122.437150548382)",15046056207200
150460562,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,05/26/2015,23:18,INGLESIDE,"ARREST, BOOKED",MISSION ST / RUSSIA AV,-122.437150548382,37.7215739965112,"(37.7215739965112, -122.437150548382)",15046056265016
150460590,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Tuesday,05/26/2015,23:15,MISSION,NONE,MISSION ST / ERIE ST,-122.420034521733,37.769043728757,"(37.769043728757, -122.420034521733)",15046059004013
150462659,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,05/26/2015,23:00,SOUTHERN,NONE,1300 Block of MISSION ST,-122.415757039196,37.7754692820041,"(37.7754692820041, -122.415757039196)",15046265907023
150460534,ASSAULT,ASSAULT,Tuesday,05/26/2015,23:00,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411615075408,37.7831614109395,"(37.7831614109395, -122.411615075408)",15046053404104
150460534,WARRANTS,WARRANT ARREST,Tuesday,05/26/2015,23:00,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411615075408,37.7831614109395,"(37.7831614109395, -122.411615075408)",15046053463010
150463168,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,05/26/2015,23:00,TARAVAL,NONE,0 Block of WESTGATE DR,-122.465948189789,37.7277933438403,"(37.7277933438403, -122.465948189789)",15046316807021
150461720,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,05/26/2015,23:00,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",15046172064070
150461720,LARCENY/THEFT,"THEFT, DRUNK ROLL, <$50",Tuesday,05/26/2015,23:00,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",15046172006121
150460493,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,05/26/2015,22:55,MISSION,"ARREST, CITED",18TH ST / SOUTH VAN NESS AV,-122.417180448635,37.7619674218102,"(37.7619674218102, -122.417180448635)",15046049365016
150460584,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Tuesday,05/26/2015,22:53,NORTHERN,"ARREST, BOOKED",200 Block of HERMANN ST,-122.42963821672,37.7702426020584,"(37.7702426020584, -122.42963821672)",15046058405051
150460584,OTHER OFFENSES,INJURY TO TELEGRAPH/TELEPHONE LINES,Tuesday,05/26/2015,22:53,NORTHERN,"ARREST, BOOKED",200 Block of HERMANN ST,-122.42963821672,37.7702426020584,"(37.7702426020584, -122.42963821672)",15046058426120
150460584,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Tuesday,05/26/2015,22:53,NORTHERN,"ARREST, BOOKED",200 Block of HERMANN ST,-122.42963821672,37.7702426020584,"(37.7702426020584, -122.42963821672)",15046058405082
150460584,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Tuesday,05/26/2015,22:53,NORTHERN,"ARREST, BOOKED",200 Block of HERMANN ST,-122.42963821672,37.7702426020584,"(37.7702426020584, -122.42963821672)",15046058411012
150460512,ASSAULT,BATTERY,Tuesday,05/26/2015,22:51,PARK,"ARREST, BOOKED",1800 Block of HAIGHT ST,-122.452706340322,37.7692156705894,"(37.7692156705894, -122.452706340322)",15046051204134
150460512,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,05/26/2015,22:51,PARK,"ARREST, BOOKED",1800 Block of HAIGHT ST,-122.452706340322,37.7692156705894,"(37.7692156705894, -122.452706340322)",15046051206372
150460625,SECONDARY CODES,JUVENILE INVOLVED,Tuesday,05/26/2015,22:50,BAYVIEW,NONE,1100 Block of 4TH ST,-122.391470335941,37.7731176298591,"(37.7731176298591, -122.391470335941)",15046062515500
150460625,RUNAWAY,RUNAWAY,Tuesday,05/26/2015,22:50,BAYVIEW,NONE,1100 Block of 4TH ST,-122.391470335941,37.7731176298591,"(37.7731176298591, -122.391470335941)",15046062529100
150460625,NON-CRIMINAL,SHELTER,Tuesday,05/26/2015,22:50,BAYVIEW,NONE,1100 Block of 4TH ST,-122.391470335941,37.7731176298591,"(37.7731176298591, -122.391470335941)",15046062529120
150460437,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,05/26/2015,22:50,INGLESIDE,"ARREST, BOOKED",MISSION ST / NORTON ST,-122.434870543645,37.724589160901,"(37.724589160901, -122.434870543645)",15046043765015
150460506,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Tuesday,05/26/2015,22:33,NORTHERN,NONE,500 Block of HAIGHT ST,-122.431289969136,37.7720549755537,"(37.7720549755537, -122.431289969136)",15046050628100
150461009,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,05/26/2015,22:30,MISSION,NONE,2600 Block of HARRISON ST,-122.412052145525,37.7550201425447,"(37.7550201425447, -122.412052145525)",15046100907021
150460346,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,05/26/2015,22:20,MISSION,"ARREST, BOOKED",CAPP ST / 18TH ST,-122.418272166422,37.7619029613022,"(37.7619029613022, -122.418272166422)",15046034665015
150460164,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,05/26/2015,22:20,CENTRAL,NONE,POWELL ST / GEARY ST,-122.408231026261,37.787359494956,"(37.787359494956, -122.408231026261)",15046016406113
150460368,WARRANTS,WARRANT ARREST,Tuesday,05/26/2015,22:16,MISSION,"ARREST, BOOKED",500 Block of SOUTH VAN NESS AV,-122.41747701285,37.764357751686,"(37.764357751686, -122.41747701285)",15046036863010
150460368,WEAPON LAWS,POSS OF LOADED FIREARM,Tuesday,05/26/2015,22:16,MISSION,"ARREST, BOOKED",500 Block of SOUTH VAN NESS AV,-122.41747701285,37.764357751686,"(37.764357751686, -122.41747701285)",15046036812100
150460352,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,05/26/2015,22:14,NORTHERN,"ARREST, BOOKED",1700 Block of VANNESS AV,-122.422435540294,37.7917625983936,"(37.7917625983936, -122.422435540294)",15046035265015
150457309,NON-CRIMINAL,AIDED CASE,Tuesday,05/26/2015,22:13,BAYVIEW,NONE,SILVER AV / SCOTIA AV,-122.402203896504,37.7344826848394,"(37.7344826848394, -122.402203896504)",15045730951040
150457309,OTHER OFFENSES,EVADING A POLICE OFFICER RECKLESSLY,Tuesday,05/26/2015,22:13,BAYVIEW,NONE,SILVER AV / SCOTIA AV,-122.402203896504,37.7344826848394,"(37.7344826848394, -122.402203896504)",15045730927175
150461811,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,05/26/2015,22:12,RICHMOND,NONE,5200 Block of GEARY BL,-122.475646509402,37.7806312826015,"(37.7806312826015, -122.475646509402)",15046181106303
156126534,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,05/26/2015,22:00,CENTRAL,NONE,400 Block of NORTHPOINT ST,-122.414613835412,37.8063927876763,"(37.8063927876763, -122.414613835412)",15612653428150
156126835,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/26/2015,22:00,BAYVIEW,NONE,1300 Block of OAKDALE AV,-122.386286102009,37.7323455899635,"(37.7323455899635, -122.386286102009)",15612683506244
150460471,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,05/26/2015,22:00,TENDERLOIN,NONE,200 Block of POWELL ST,-122.408201657254,37.7868849113107,"(37.7868849113107, -122.408201657254)",15046047106304
150461827,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/26/2015,22:00,INGLESIDE,NONE,0 Block of FRANCIS ST,-122.434434407542,37.7270388549905,"(37.7270388549905, -122.434434407542)",15046182706244
150462762,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,05/26/2015,22:00,NORTHERN,NONE,GREENWICH ST / WEBSTER ST,-122.434227824983,37.7991596610394,"(37.7991596610394, -122.434227824983)",15046276207023
150461344,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,05/26/2015,22:00,PARK,NONE,BEULAH ST / SHRADER ST,-122.451487621201,37.7675163302514,"(37.7675163302514, -122.451487621201)",15046134407021
150466811,VEHICLE THEFT,STOLEN TRUCK,Tuesday,05/26/2015,22:00,TARAVAL,NONE,0 Block of JOSIAH AV,-122.453019448774,37.7182756929595,"(37.7182756929595, -122.453019448774)",15046681107025
150467126,VEHICLE THEFT,ATTEMPTED STOLEN VEHICLE,Tuesday,05/26/2015,22:00,TARAVAL,NONE,SANTIAGO ST / 20TH AV,-122.481180963255,37.7446799417931,"(37.7446799417931, -122.481180963255)",15046712607051
150467126,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,05/26/2015,22:00,TARAVAL,NONE,SANTIAGO ST / 20TH AV,-122.481180963255,37.7446799417931,"(37.7446799417931, -122.481180963255)",15046712628160
150466601,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Tuesday,05/26/2015,22:00,INGLESIDE,"ARREST, BOOKED",5900 Block of MISSION ST,-122.45346119547,37.7084753872645,"(37.7084753872645, -122.45346119547)",15046660115161
150460669,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,05/26/2015,21:47,TARAVAL,NONE,2200 Block of 46TH AV,-122.504748848041,37.7445586174681,"(37.7445586174681, -122.504748848041)",15046066928150
150460722,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,05/26/2015,21:45,MISSION,NONE,400 Block of CASTRO ST,-122.435012093789,37.7617677182954,"(37.7617677182954, -122.435012093789)",15046072206243
150460324,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,05/26/2015,21:42,BAYVIEW,NONE,500 Block of INDIANA ST,-122.39172714593,37.762851481453,"(37.762851481453, -122.39172714593)",15046032462050
150460716,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,05/26/2015,21:40,BAYVIEW,NONE,0 Block of HARBOR RD,-122.378268018481,37.7323807302226,"(37.7323807302226, -122.378268018481)",15046071603074
150460528,ASSAULT,THREATS AGAINST LIFE,Tuesday,05/26/2015,21:34,NORTHERN,NONE,500 Block of FRANKLIN ST,-122.421870573964,37.7794240214489,"(37.7794240214489, -122.421870573964)",15046052819057
150460299,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,05/26/2015,21:30,NORTHERN,NONE,1200 Block of POLK ST,-122.420094921042,37.7879983893852,"(37.7879983893852, -122.420094921042)",15046029915040
150460619,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/26/2015,21:30,MISSION,NONE,400 Block of CASTRO ST,-122.435150099812,37.7617597243598,"(37.7617597243598, -122.435150099812)",15046061906244
150461225,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,05/26/2015,21:30,TARAVAL,NONE,1400 Block of 28TH AV,-122.486505454551,37.7603261413202,"(37.7603261413202, -122.486505454551)",15046122507021
150460249,OTHER OFFENSES,EVADING A POLICE OFFICER RECKLESSLY,Tuesday,05/26/2015,21:21,TENDERLOIN,NONE,100 Block of TURK ST,-122.411615075408,37.7831614109395,"(37.7831614109395, -122.411615075408)",15046024927175
150461429,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Tuesday,05/26/2015,21:00,SOUTHERN,NONE,500 Block of FOLSOM ST,-122.396239233851,37.7859875529923,"(37.7859875529923, -122.396239233851)",15046142905071
150461598,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,05/26/2015,21:00,NORTHERN,NONE,500 Block of GROVE ST,-122.425635136646,37.7774387764148,"(37.7774387764148, -122.425635136646)",15046159805073
156126170,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,05/26/2015,21:00,TARAVAL,NONE,1300 Block of 18TH AV,-122.476057064958,37.762657053406,"(37.762657053406, -122.476057064958)",15612617006372
156127617,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,05/26/2015,21:00,NORTHERN,NONE,FELL ST / VANNESS AV,-122.419507546169,37.7763700981455,"(37.7763700981455, -122.419507546169)",15612761706374
150461281,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,05/26/2015,21:00,INGLESIDE,NONE,0 Block of BENNINGTON ST,-122.417629019575,37.7398691512593,"(37.7398691512593, -122.417629019575)",15046128107021
150460170,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Tuesday,05/26/2015,21:00,SOUTHERN,"ARREST, BOOKED",600 Block of 5TH ST,-122.398411523089,37.7762160654791,"(37.7762160654791, -122.398411523089)",15046017027130
150460170,WARRANTS,WARRANT ARREST,Tuesday,05/26/2015,21:00,SOUTHERN,"ARREST, BOOKED",600 Block of 5TH ST,-122.398411523089,37.7762160654791,"(37.7762160654791, -122.398411523089)",15046017063010
150460170,LARCENY/THEFT,ATTEMPTED THEFT OF A BICYCLE,Tuesday,05/26/2015,21:00,SOUTHERN,"ARREST, BOOKED",600 Block of 5TH ST,-122.398411523089,37.7762160654791,"(37.7762160654791, -122.398411523089)",15046017006310
150461106,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/26/2015,21:00,PARK,NONE,FULTON ST / SHRADER ST,-122.453005481592,37.7749711034094,"(37.7749711034094, -122.453005481592)",15046110606244
150460192,ASSAULT,CHILD ABUSE (PHYSICAL),Tuesday,05/26/2015,20:57,BAYVIEW,NONE,1100 Block of PALOU AV,-122.382555908106,37.7291732610915,"(37.7291732610915, -122.382555908106)",15046019215015
150460192,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,05/26/2015,20:57,BAYVIEW,NONE,1100 Block of PALOU AV,-122.382555908106,37.7291732610915,"(37.7291732610915, -122.382555908106)",15046019215040
150460255,LARCENY/THEFT,ATTEMPTED THEFT FROM A BUILDING,Tuesday,05/26/2015,20:55,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452289660492,37.7256933575703,"(37.7256933575703, -122.452289660492)",15046025506300
150460255,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,05/26/2015,20:55,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452289660492,37.7256933575703,"(37.7256933575703, -122.452289660492)",15046025528150
150460261,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Tuesday,05/26/2015,20:35,NORTHERN,NONE,1500 Block of CALIFORNIA ST,-122.419888578154,37.7907353817044,"(37.7907353817044, -122.419888578154)",15046026106223
150460443,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/26/2015,20:30,PARK,NONE,2600 Block of GEARY BL,-122.446612978839,37.7822458223917,"(37.7822458223917, -122.446612978839)",15046044306244
156126540,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/26/2015,20:30,CENTRAL,NONE,700 Block of VALLEJO ST,-122.409791662293,37.7985083480435,"(37.7985083480435, -122.409791662293)",15612654006244
150460330,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,05/26/2015,20:30,SOUTHERN,NONE,400 Block of BRANNAN ST,-122.395985970867,37.7788348205682,"(37.7788348205682, -122.395985970867)",15046033006243
150461651,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,05/26/2015,20:30,SOUTHERN,NONE,800 Block of HARRISON ST,-122.400799947914,37.7799338672319,"(37.7799338672319, -122.400799947914)",15046165106243
150460186,NON-CRIMINAL,AIDED CASE,Tuesday,05/26/2015,20:29,TARAVAL,NONE,0 Block of KEYSTONE WY,-122.462501118425,37.7267775523581,"(37.7267775523581, -122.462501118425)",15046018651040
150460142,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,05/26/2015,20:16,NORTHERN,NONE,GEARY BL / LAGUNA ST,-122.427991151911,37.7849531241612,"(37.7849531241612, -122.427991151911)",15046014228160
156126512,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/26/2015,20:15,CENTRAL,NONE,700 Block of VALLEJO ST,-122.409791662293,37.7985083480435,"(37.7985083480435, -122.409791662293)",15612651206244
150460744,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,05/26/2015,20:15,MISSION,NONE,0 Block of SYCAMORE ST,-122.419858465007,37.7627429027065,"(37.7627429027065, -122.419858465007)",15046074428160
150460136,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,05/26/2015,20:13,INGLESIDE,NONE,800 Block of RUSSIA AV,-122.430406019767,37.7182881551417,"(37.7182881551417, -122.430406019767)",15046013615040
150460108,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,05/26/2015,20:10,TARAVAL,NONE,3300 Block of QUINTARA ST,-122.501268556437,37.7474781665272,"(37.7474781665272, -122.501268556437)",15046010871010
